stype,rt,diff,correct
2,1207.2,2,1
2,1198.2,0,1
2,2381.2,1,1
2,1407.2,1,1
2,1380.2,1,1
2,1393.1,1,1
2,1275.2,3,1
2,1451.2,1,0
2,1184.3,3,1
2,1172.2,3,1
