stype,rt,diff,correct
2,1179.3,2,1
2,929.18,2,1
2,1096.3,1,1
2,1330.3,3,1
2,1010.3,3,1
2,1069.2,2,0
2,1424.2,3,1
2,1148.3,3,1
2,788.29,0,1
2,809.19,0,1
2,1189.2,3,1
2,1027.2,3,1
2,1527.2,3,1
2,823.24,2,1
2,1483.2,2,1
2,1276.3,1,0
2,839.29,0,1
2,906.19,1,1
2,875.18,2,1
2,1542.3,3,1
2,884.28,1,0
2,2470.3,3,1
2,977.25,2,1
2,871.18,1,1
2,906.26,1,1
2,1721.2,2,0
2,1250.2,1,1
2,797.16,1,0
2,1866.3,2,1
2,988.21,1,1
2,882.25,1,0
2,1348.3,3,1
2,843.25,1,1
2,1854.2,3,1
2,1521.2,2,1
2,737.27,1,0
2,881.3,1,0
2,1458.2,2,1
2,1397.2,3,1
2,1547.2,3,1
2,2225.3,2,0
2,1382.2,2,1
2,1900.2,3,1
2,1445.3,3,1
2,1184.2,1,1
2,1309.2,2,1
2,782.22,0,1
2,1428.3,1,1
2,1137.3,2,0
2,1624.2,2,1
2,2596.3,2,0
1,1888.3,3,1
1,799.31,2,1
1,1029.2,2,0
1,770.16,0,1
1,792.26,0,1
1,1045.2,3,1
1,1064.2,2,1
1,787.23,3,0
1,953.24,2,1
1,1144.2,3,1
1,1006.2,3,1
1,1075.1,3,1
1,997.22,1,1
1,874.25,0,1
1,1316.1,1,1
1,924.24,2,1
1,836.22,2,0
1,1177.2,3,1
1,1022.1,3,1
1,738.12,3,1
1,2321.3,2,1
1,922.24,2,1
1,914.23,2,1
1,1226.1,3,1
1,1103.2,1,1
1,1295.3,2,0
1,824.14,2,1
1,997.13,3,1
1,922.22,3,1
1,1122.3,2,1
1,1137.2,1,1
1,1385.2,1,1
1,1247.2,1,1
1,1154.3,1,1
1,1049.2,3,1
1,1396.1,1,1
1,1344.1,1,0
1,1144.2,2,1
1,1439.2,2,1
1,1610.3,2,1
1,967.23,2,1
1,1477.3,1,0
1,927.17,2,1
1,1384.1,2,1
1,901.19,3,1
1,798.26,0,1
1,682.17,0,1
1,1125.1,2,1
1,941.23,1,0
1,868.23,2,0
1,1182.2,2,1
1,812.16,0,1
1,1025.2,1,1
1,1061.3,1,0
1,879.17,2,1
1,777.23,3,0
1,720.22,1,1
1,1247.3,2,1
1,1442.3,2,1
1,1094.2,3,1
1,969.56,3,1
1,1607.3,2,1
1,988.15,2,1
1,1010.1,3,0
1,1375.2,1,1
1,684.26,0,1
1,1157.2,1,0
1,1605.3,1,1
1,962.22,2,0
1,912.22,2,1
1,961.16,3,1
1,1159.2,3,1
1,1150.1,3,1
1,1998.3,2,1
1,834.21,0,1
1,798.25,0,1
1,1251.2,2,1
1,1054.2,2,1
1,1009.2,2,1
1,949.23,2,1
1,1548.2,2,0
1,812.23,0,1
1,985.13,3,1
1,1022.2,3,1
1,865.23,3,1
1,780.22,3,0
1,1322.2,3,0
1,1179.2,2,1
1,1336.2,1,0
1,1017.2,2,1
1,965.15,3,1
1,1131.2,1,1
1,955.25,2,1
1,778.24,0,1
1,927.16,0,1
1,1095.1,3,1
1,1201.3,1,1
1,718.17,0,1
1,1405.2,1,1
1,1250.2,2,1
1,749.25,0,1
1,1085.2,1,0
1,878.19,0,1
1,872.22,1,1
1,810.23,1,1
1,1199.2,1,0
1,1060.2,3,1
1,1086.2,2,1
1,1552.3,1,0
1,928.23,2,0
1,1152.2,2,0
1,855.25,3,1
1,1209.2,3,1
1,878.26,3,1
1,1296.2,1,1
1,921.23,3,1
1,961.19,3,1
1,1120.2,3,1
1,1056.2,3,1
1,843.17,0,1
1,1983.6,2,1
1,1045.2,3,1
1,857.13,1,1
1,1452.2,2,1
1,823.28,0,1
1,1066.2,3,1
1,1172.2,2,1
1,1114.2,3,1
1,1075.3,3,1
1,1653.3,2,0
1,1488.2,1,0
1,1090.2,3,1
1,1340.3,1,1
1,915.22,3,1
1,1714.3,2,0
1,1475.2,2,1
1,1686.3,1,1
1,1471.2,1,0
1,833.19,0,1
1,973.16,3,1
1,1051.2,1,0
1,1190.2,2,1
1,931.15,3,1
1,1275.2,1,1
1,1437.3,2,1
1,1129.2,1,1
1,1377.2,3,1
1,918.27,0,1
1,791.27,0,1
1,1244.3,1,1
1,800.16,0,1
1,813.18,0,1
1,889.14,3,1
1,1154.2,1,0
1,1041.1,2,1
1,789.16,2,0
1,1306.2,2,1
1,914.23,3,1
1,1187.2,1,1
1,977.17,3,1
1,1767.3,1,1
1,1742.2,2,1
1,1484.3,3,1
1,1558.3,2,1
1,1317.2,1,0
1,1366.3,2,1
1,1116.2,3,1
1,1740.3,3,1
1,1204.3,3,1
1,1809.3,1,0
1,1477.2,1,1
1,919.24,3,1
1,1024.2,2,1
1,1627.2,1,0
1,1183.2,1,1
1,1469.2,1,1
1,1352.2,3,1
1,1007.2,3,1
1,884.17,2,1
1,774.17,3,1
1,1882.2,2,1
1,1772.3,1,0
1,1730.2,2,1
1,1866.2,1,1
1,1548.3,1,1
1,884.26,0,1
1,717.15,3,1
1,877.18,1,1
1,807.17,3,1
1,772.24,3,1
1,1010.2,2,1
1,1167.3,3,1
1,1276.3,1,0
1,1087.2,3,1
1,1241.2,2,1
1,1092.2,2,1
1,1574.3,1,1
1,755.25,0,1
1,1218.3,2,1
1,1399.2,1,1
1,820.25,0,1
1,1313.2,1,1
1,1057.2,2,0
1,1412.3,2,1
1,1640.3,2,0
1,1116.3,3,1
1,1147.2,3,1
1,1227.2,3,1
1,1191.2,2,1
1,1477.3,2,1
1,775.26,0,1
1,1340.2,1,0
1,1740.3,1,0
1,1476.3,3,1
1,1789.3,2,0
1,828.17,3,1
1,959.25,1,1
1,1454.3,2,1
1,1370.2,2,1
1,1215.3,1,1
1,892.15,3,1
1,1333.3,2,1
1,1397.2,1,1
1,1779.2,3,1
1,1576.2,3,0
1,1047.3,2,0
1,834.22,2,1
1,1701.2,1,0
1,1262.2,1,1
1,1185.3,2,0
1,991.17,3,1
1,676.29,0,1
1,974.24,1,1
1,1156.3,1,1
1,971.16,2,1
1,777.14,3,1
1,1351.2,3,1
1,934.25,2,1
1,1358.2,3,1
1,1093.1,1,1
1,2104.2,1,1
1,1400.3,1,0
1,1022.2,2,1
1,1210.2,2,1
1,1783.3,2,0
1,1069.2,2,1
1,1487.2,1,0
1,1569.2,1,1
1,1151.3,1,1
1,1342.3,2,0
1,1182.3,2,1
1,1227.2,1,0
1,1432.3,1,1
1,1268.3,1,1
1,1174.2,1,0
1,1324.3,1,1
1,1780.3,3,1
1,826.27,0,1
1,926.27,0,1
1,750.18,0,1
1,861.18,1,0
1,816.26,3,0
1,1252.2,3,1
1,1072.2,2,1
1,1186.2,2,1
1,1127.3,1,1
1,735.26,0,1
1,950.25,3,1
1,1262.3,1,0
1,737.28,0,1
1,784.16,2,1
1,629.2,0,1
1,762.22,1,0
1,1097.3,1,1
1,961.25,1,1
1,1127.3,2,1
1,831.25,3,1
1,1267.2,3,1
1,1182.2,1,1
1,1316.2,2,1
1,1243.1,2,1
1,1047.3,1,0
1,1010.2,3,1
1,1191.1,1,1
1,989.26,3,1
1,722.26,0,1
1,1233.1,1,1
1,1029.2,3,1
1,745.25,0,1
1,969.26,3,1
1,990.17,1,1
1,836.27,0,1
1,872.25,2,1
1,962.26,1,1
1,801.16,2,0
1,877.25,1,1
1,872.26,0,1
1,1018.3,1,1
1,950.14,3,1
1,949.15,2,1
1,1581.6,1,0
1,1268.3,2,1
1,782.19,0,1
1,924.16,2,1
